5.473772780719172726e-01 3.932822819899197384e+02
6.482722502757086724e-01 3.107801684812905592e+02
7.677646247170598626e-01 2.524188584204268011e+02
9.092823558562476149e-01 2.187838066509073371e+02
1.076885253701525880e+00 1.796643136696398528e+02
1.275381450185248511e+00 1.406961669382399407e+02
1.510465333131455479e+00 1.189564187420528611e+02
1.788880904815206785e+00 1.081212224394541295e+02
2.118615251485530759e+00 9.798338089922643235e+01
2.509127674036391920e+00 8.703447939949771239e+01
2.971621053044360306e+00 8.084290450135570438e+01
3.519363232996012947e+00 6.988684566341268578e+01
4.168067645460726389e+00 6.150328800344621527e+01
4.936344090390235806e+00 5.567653952417848728e+01
5.846232607397394254e+00 4.461293085662175173e+01
6.923835752522393250e+00 3.983383618009424509e+01
8.200067419015830694e+00 3.415308144322946049e+01
9.711539684041266440e+00 2.727675695703929293e+01
1.150161312283794857e+01 2.345805762703243857e+01
1.362164072138037341e+01 2.042659368017489641e+01
1.613244107245584757e+01 1.631457340486653607e+01
1.910604311768154773e+01 1.345495247359715485e+01
2.262775248799569994e+01 1.058114366636702286e+01
2.679859872105883056e+01 8.414514162291261812e+00
3.173823356046212041e+01 6.524995816527884962e+00
3.758836348211288225e+01 4.829079528251148723e+00
4.451681491888499664e+01 3.343280929844148819e+00
5.272234880524429457e+01 2.614308271122097516e+00
6.244036255978092242e+01 1.925796208164551215e+00
7.394964308208287207e+01 1.591243335505286183e+00
