6.538990987289167833e+02 1.263035365215307877e+02 5.280441219810901288e+01 2.537996768437400164e+01 4.424406248456043755e+01 1.690474867377005452e+01 1.364071689631099149e+00 3.219949508752216616e+01 1.688181576745041923e+01 8.015292749093388736e+00 2.611073815898311068e+01 1.039169659508420374e+01 1.490153938550791857e+01 1.203945160646481050e+01 1.767847268645918390e+01 1.190956881222864183e+01 7.209543143365150897e+00 9.239451084417900972e+00 7.218024657505869079e+00 1.053815933256341530e+01 5.510679234045219310e+00 5.569127367770073000e+00 6.156641240738578880e+00 3.189685808649752374e+00 2.733836123478948998e+00 1.158778352069602002e+00 7.154723762001765630e-01 2.408035817253624256e+00 7.796176460515743534e-01 -3.558132760012343576e-01
1.263035365215307877e+02 4.159462073144083547e+02 3.630598152472425966e+01 1.765685589459777205e+01 4.666070248876378201e+01 3.100418213959121871e+01 -4.143492978061921406e+00 3.623683299185850615e+01 2.340760729099833881e+01 2.473064873691894405e+01 2.146343945977107026e+01 9.979493369334011987e+00 1.336177298729795204e+01 8.857894096248095650e+00 1.233222817463431298e+01 8.352368623018328719e+00 4.851513220650251590e+00 3.785526216144345479e+00 4.616520017449983193e+00 4.104133784895886095e+00 3.198689673483559481e+00 4.185574472147282066e+00 3.617087511205435479e+00 1.340866997583663567e+00 2.374290448201935355e+00 1.718104716501521523e+00 2.658943011422726155e+00 1.641491999559512971e+00 1.331912653825533921e+00 2.518396440316368334e-01
5.280441219810901288e+01 3.630598152472425966e+01 2.430442610874841023e+02 7.538385184895793145e+01 1.834410050658974001e+01 2.353897786507355860e+01 2.465274754484866193e+01 1.090898244099307135e+01 7.748179029020016984e+00 1.090739098953585007e+01 1.593102352563147761e+01 1.085195402268337261e+01 7.798549983759883730e+00 5.982354194413908033e+00 1.073247090202105269e+01 5.123715869298623993e+00 4.307257032625455118e+00 4.060724177420131475e+00 3.920969607711009441e+00 5.794883684694481119e+00 2.137344746779025417e+00 2.472472322233494335e+00 1.874537236960329922e+00 6.900340983760254732e-01 2.377480221777546372e-03 6.675789028998442565e-02 2.868948350017075377e-01 9.906905158598474648e-01 1.356794522934035907e+00 9.019168941418973517e-01
2.537996768437400164e+01 1.765685589459777205e+01 7.538385184895793145e+01 1.849237613033744481e+02 2.213023452360275911e+01 2.168989489754588007e+01 2.144886911307319011e+01 2.313928942140369927e+01 1.822130194306151196e+01 7.911803109713924975e+00 6.493583133041235911e+00 1.620820842378755344e+01 9.843215563654398537e+00 4.407195513827121047e+00 1.073654130539386919e+01 5.158374433241263546e+00 6.162449319567230077e+00 4.984828374487544345e+00 4.489457510897812753e+00 5.477793914402017350e+00 4.276131732601137436e+00 3.170871907901263054e+00 2.667977499866551305e+00 1.250884666572648074e+00 1.235517175450391969e+00 1.301226637626288429e+00 5.721158328178704844e-01 4.380201703410346314e-01 4.510683702212804347e-01 -3.224058378950568349e-01
4.424406248456043755e+01 4.666070248876378201e+01 1.834410050658974001e+01 2.213023452360275911e+01 1.382007139359885173e+02 2.165127766697273159e+01 1.692206789165621572e+01 2.079736827785021447e+01 7.148980555616059718e+00 1.667162345061164785e+01 1.335542022774765059e+01 1.465107613794756780e+01 1.118366417049645811e+01 1.230787947087272016e+01 9.872207272434849301e+00 6.811392785076805900e+00 6.543685084068489033e+00 6.741847608515310064e+00 4.915655526049266477e+00 5.026069009296993073e+00 4.986435138113123777e+00 3.487255159998600362e+00 3.800158795931162015e+00 2.539179671599371080e+00 1.973263562432927776e+00 1.494183661721204981e+00 1.734696208941520323e+00 1.360521220464632641e+00 6.090256814485972559e-01 3.977416187397251335e-01
1.690474867377005452e+01 3.100418213959121871e+01 2.353897786507355860e+01 2.168989489754588007e+01 2.165127766697273159e+01 8.046044947232927314e+01 1.371127790623246590e+01 1.418818633990038691e+01 6.507829688551848513e+00 1.199282007846438702e+01 7.708316706730149015e+00 7.538136791176936136e+00 7.509279134315637982e+00 8.848221448177337578e+00 7.054739844238360647e+00 4.263085706327716551e+00 3.884934553401535151e+00 2.745066362819848393e+00 1.946491331277641512e+00 2.704640529604694699e+00 2.423197085315242472e+00 2.016870559414873476e+00 2.016542385536799209e+00 1.238186854971496498e+00 8.139504197421231213e-01 7.438680744578053394e-01 1.828444549265046404e-01 1.311404401871444914e-01 -1.358776101645962076e-01 -1.137516052440072367e-01
1.364071689631099149e+00 -4.143492978061921406e+00 2.465274754484866193e+01 2.144886911307319011e+01 1.692206789165621572e+01 1.371127790623246590e+01 6.391447168356688024e+01 1.600546473926538127e+01 8.823841861029189104e+00 3.757148919441946955e+00 7.257183586184721591e+00 7.696611450575298718e+00 5.965885536848710480e+00 5.664016646235503494e+00 6.267841126513420846e+00 1.967084435789667740e+00 2.934207452062455701e+00 3.228274180752067846e+00 2.607408417937506329e+00 3.373340983252470338e+00 2.047285139298516743e+00 1.283422502684572697e+00 1.121080138303432117e+00 8.342635122070064524e-01 5.984043388553274001e-01 1.172658180731066951e-01 2.179669487992964838e-01 3.233991223379883984e-01 1.402364308712437668e-01 1.640901408010676105e-02
3.219949508752216616e+01 3.623683299185850615e+01 1.090898244099307135e+01 2.313928942140369927e+01 2.079736827785021447e+01 1.418818633990038691e+01 1.600546473926538127e+01 4.747667679320427681e+01 1.340314981691822105e+01 8.267791180642907634e+00 1.028730849068278985e+01 9.466440945079321878e+00 7.151447270497703457e+00 6.732169616927630607e+00 6.992869818690576444e+00 3.163007364682483669e+00 3.876922142024266993e+00 4.411589714729985623e+00 3.911821861646576082e+00 3.660129053013195133e+00 1.945113274305045659e+00 1.759250245159235337e+00 1.622818404232447387e+00 9.953631147713443150e-01 8.968020592153523873e-01 2.696174218104331888e-01 2.015738755185251530e-01 3.313595430042620693e-01 4.990888885996665886e-02 -2.428971520695529240e-01
1.688181576745041923e+01 2.340760729099833881e+01 7.748179029020016984e+00 1.822130194306151196e+01 7.148980555616059718e+00 6.507829688551848513e+00 8.823841861029189104e+00 1.340314981691822105e+01 2.942969834926785921e+01 1.101357928994833557e+01 7.531213595756095280e+00 6.112582132518109113e+00 4.359066831740713077e+00 4.169297831583028469e+00 4.527637092799851715e+00 4.359490236093749971e+00 2.626407385483098267e+00 3.071781642682371860e+00 2.480295962172212043e+00 2.794791953768647641e+00 1.628860626310731252e+00 1.729819202971320857e+00 1.854252453206336249e+00 1.167656092257937539e+00 7.755086119312926130e-01 5.629443375174152386e-01 4.105031650307188751e-01 3.512273622613187873e-02 2.469407185821610728e-01 4.746217733417936596e-02
8.015292749093388736e+00 2.473064873691894405e+01 1.090739098953585007e+01 7.911803109713924975e+00 1.667162345061164785e+01 1.199282007846438702e+01 3.757148919441946955e+00 8.267791180642907634e+00 1.101357928994833557e+01 2.257915856738704363e+01 8.416806098163965189e+00 5.514432087564027363e+00 4.361924438082397160e+00 5.147971064573964028e+00 4.064029173116035842e+00 3.969827300363808487e+00 2.506154755080705954e+00 2.346761508116218753e+00 2.035301843883566164e+00 1.898998301603817662e+00 1.811191609806436453e+00 1.347977614876198160e+00 1.450674190817706100e+00 1.032538617845864204e+00 7.765995337210466198e-01 7.021750037396461419e-01 5.609624949102508529e-01 1.175810939310188569e-01 2.188249068241412132e-01 3.998735257026105050e-02
