2.490232884616769411e+02 6.538914555692346653e+01 6.194134011572515419e+01 3.050317052271491036e+01 3.397912483079137047e+01 3.227752221024724122e+01 1.811258190042203964e+01 1.941163340578485830e+01 2.479541694570760413e+01 1.262691850563343188e+01 1.488022586988133078e+01 1.283919196858964007e+01 1.239521125890829190e+01 9.362389598772887567e+00 8.262645227578166995e+00 8.808832410043235583e+00 8.193849927276204426e+00 5.313083171332046106e+00 5.464878868412093915e+00 4.657014252593733694e+00 4.580173356945249630e+00 3.962370841370193464e+00 3.636320459641292135e+00 2.097823413974643891e+00 1.433328580856148893e+00 7.699789015219871136e-01 5.987628670171482037e-01 3.448701873422297948e-01 4.259772595977583953e-01 7.122222884696008949e-01
6.538914555692346653e+01 1.741067200092811618e+02 5.236590248022923788e+01 3.529635182489458600e+01 3.483305871177416435e+01 3.171444845598430362e+01 1.674806979027848897e+01 1.941157517484468187e+01 1.907764202787913277e+01 1.002549148923997890e+01 8.018267488212128313e+00 8.802630335936090233e+00 7.595537562052954605e+00 7.514551729871516095e+00 7.247461284537593862e+00 7.092361239169483689e+00 5.648129627998736524e+00 3.618720864454665787e+00 3.514730929780126356e+00 3.401921047980480672e+00 3.467921156715084496e+00 3.081566217161066934e+00 2.155056092808605328e+00 1.415046002878211917e+00 5.074584142152472888e-01 1.101204808727225815e-01 1.369815405131314667e-01 -2.666019233649827291e-01 4.463426318957338657e-01 2.059183465660804069e-01
6.194134011572515419e+01 5.236590248022923788e+01 1.130032579710517240e+02 3.267371037515201948e+01 2.963254743808441205e+01 2.451761168647383471e+01 1.662211056686942712e+01 1.137486813469979197e+01 1.466038775392202886e+01 1.104709506293894883e+01 1.072137772288988344e+01 9.801020319665335379e+00 8.552183747332978925e+00 6.213006485236236998e+00 6.238508573296138948e+00 5.812405271928424710e+00 4.804470180857486561e+00 3.109242500853445001e+00 3.590831573861080983e+00 2.668108544790208647e+00 2.931018253564368514e+00 1.916577939786094253e+00 2.160525640496356647e+00 7.671878213779369515e-01 3.518833929528734916e-02 2.523699823368401041e-01 9.376209007793315231e-02 -8.648852203197787691e-02 -2.377056684608228401e-02 3.922073081545735529e-01
3.050317052271491036e+01 3.529635182489458600e+01 3.267371037515201948e+01 6.527506821068922704e+01 2.388352001839689009e+01 1.241464175365580047e+01 9.481962670035297691e+00 1.029502146566282050e+01 9.267514665576188193e+00 5.685377243189835283e+00 6.072124568959074153e+00 4.334400764173014231e+00 5.136284450838783933e+00 4.411366321130157253e+00 4.068150136340058509e+00 4.228946930784312386e+00 3.523642028372162560e+00 2.016704344019539352e+00 2.383424240967672691e+00 1.641520611881094771e+00 1.522862332185531686e+00 1.347235556540789414e+00 1.358471149543126311e+00 1.227699732756798001e+00 1.044653950832051592e+00 9.720599757605803415e-01 5.955917074384596832e-01 5.074388344318624400e-01 5.044290733401796123e-01 3.064439384421261403e-01
3.397912483079137047e+01 3.483305871177416435e+01 2.963254743808441205e+01 2.388352001839689009e+01 5.317411626708867800e+01 1.561696605426539897e+01 1.226359094284436502e+01 1.130148543268213324e+01 1.057712484480137505e+01 1.010159715997889940e+01 9.019861469809569599e+00 7.428328320892475745e+00 7.470778519089248171e+00 6.001558319381374851e+00 5.473646873675671820e+00 4.902630694420982316e+00 3.702761979835109685e+00 2.976897818982295441e+00 3.075924811916062040e+00 2.903742632165645876e+00 2.293530947304019296e+00 2.097919140434996166e+00 1.773084510623790910e+00 1.364855191220065045e+00 9.271798548410863372e-01 8.741752011683525669e-01 4.265689682455363063e-01 4.807370803486342159e-01 4.355885097933715477e-01 3.701607678137751600e-01
3.227752221024724122e+01 3.171444845598430362e+01 2.451761168647383471e+01 1.241464175365580047e+01 1.561696605426539897e+01 3.215280260118850464e+01 1.069827892135297631e+01 6.663936640637125208e+00 9.843873939276258866e+00 8.372400361706899830e+00 6.298807051500320497e+00 4.991778403609623993e+00 5.160360796196895805e+00 4.497859009145553699e+00 3.918235020053643325e+00 3.702576584639199364e+00 2.876302568839648632e+00 2.103233491685998491e+00 2.132037676574797924e+00 1.921458772201906751e+00 1.528563420033161702e+00 1.477661646717315369e+00 1.319053795503026816e+00 7.836025096096912446e-01 5.553988612264095792e-01 3.557823501005869526e-01 4.328689341425214221e-01 1.433009083090812097e-01 1.254256258288342085e-01 1.481636125145835980e-01
1.811258190042203964e+01 1.674806979027848897e+01 1.662211056686942712e+01 9.481962670035297691e+00 1.226359094284436502e+01 1.069827892135297631e+01 1.808046516867786124e+01 9.208593843408349855e+00 6.449649121070368807e+00 6.432778703644205009e+00 5.395809657954271366e+00 4.581855885502009507e+00 3.665774314238853027e+00 4.002982176057784613e+00 3.259216739985414169e+00 3.136793563978315991e+00 2.028127793867172013e+00 1.925299234217982658e+00 1.655230207467922376e+00 1.586434064203336991e+00 1.587582471698705922e+00 1.230172046667871388e+00 1.009250075541107572e+00 7.427309576641353273e-01 5.505592524191418313e-01 2.804837784537436152e-01 6.007996656414384823e-02 -5.165703196694103501e-03 -5.561551919043651593e-02 -4.387093332640545212e-02
1.941163340578485830e+01 1.941157517484468187e+01 1.137486813469979197e+01 1.029502146566282050e+01 1.130148543268213324e+01 6.663936640637125208e+00 9.208593843408349855e+00 1.731396202858854139e+01 7.639797848870816921e+00 6.093268772974070657e+00 3.940517168706243023e+00 3.629444355964229985e+00 3.414237113249132705e+00 3.035479323748945468e+00 2.917653257336051187e+00 2.885840332973102829e+00 2.019162115332203022e+00 1.534165498786999926e+00 1.581199200443220709e+00 1.344653559946506149e+00 1.292927731683431336e+00 8.839756315609036408e-01 7.263009765508759985e-01 6.756048012257339641e-01 5.389530306723681052e-01 3.076892876770350727e-01 1.987422529612479782e-01 1.233761559458339679e-01 2.693093160344546197e-02 -3.791177116605747022e-02
2.479541694570760413e+01 1.907764202787913277e+01 1.466038775392202886e+01 9.267514665576188193e+00 1.057712484480137505e+01 9.843873939276258866e+00 6.449649121070368807e+00 7.639797848870816921e+00 1.310041683362759279e+01 6.253496328517657687e+00 5.274250899525242176e+00 4.641633656674772013e+00 4.088278824722430649e+00 3.618438193252451196e+00 3.181853378812100619e+00 3.074730939486851167e+00 2.148788055235584249e+00 2.061348396499658175e+00 2.050652689446878618e+00 1.799581349641703909e+00 1.502697319381105290e+00 1.055628841667927809e+00 1.013152030196533770e+00 6.785416692251600157e-01 4.938568320160973690e-01 3.333676970705509723e-01 2.843680155142497834e-01 1.684382564731292109e-01 1.490842010394674289e-01 2.041736315764696164e-01
1.262691850563343188e+01 1.002549148923997890e+01 1.104709506293894883e+01 5.685377243189835283e+00 1.010159715997889940e+01 8.372400361706899830e+00 6.432778703644205009e+00 6.093268772974070657e+00 6.253496328517657687e+00 8.411593273735430643e+00 4.703953314596383883e+00 3.599777665181374875e+00 3.250566483553034569e+00 2.929282377004119198e+00 2.951326168974713671e+00 2.628489563653871652e+00 1.761171399750979027e+00 1.605778542706561840e+00 1.572859025444243608e+00 1.436378414333706166e+00 1.125997482929312010e+00 8.824375872967371581e-01 8.330308228770123558e-01 6.010864523000960524e-01 5.176670163240214562e-01 4.103119736186074396e-01 3.070429343254961196e-01 1.276117268630380108e-01 8.050671850547309882e-02 5.968489799120629130e-02
