7.378826639719920877e+01 1.064096169930505376e+00 3.853605888059352669e-01 1.240216929146225500e+00 9.276339068878002303e-01 -4.440729664779899943e-01 -3.494714862964863333e-01 3.284289015422387492e-01 1.296708308935872744e-01 -6.576556832848463874e-02 -3.097900772626024368e-01 1.102488528042845362e-01 1.300470506367181964e-02 1.523340975360202021e-01 4.922516170521265555e-03 7.205995505019588410e-04 -1.890084134837608995e-02 1.917150062620436024e-03 -4.585849447817996055e-02 -3.417278036719927775e-02 3.756439148759695840e-03 1.851496715483111344e-02 2.541667107430615330e-02 -8.533004795373007323e-03 -9.122060340898265757e-03 -8.383452588985509241e-03 1.869814814152840482e-02
1.064096169930505376e+00 4.204617875085963874e+01 -6.254715923409476241e-01 -8.743381602212758619e-01 2.549134201827490953e-02 3.625932548688406420e-01 -7.129624429838583577e-01 -6.763208669075820856e-01 1.047478811400844173e-01 3.422184466575485806e-01 -3.981575003748820396e-02 8.217312357343174722e-02 -3.064108271392068650e-02 -1.212993144534799811e-03 5.507227014794831288e-02 -2.775664775242946136e-02 -4.101378281611845963e-03 4.079438661050206749e-02 -4.903109158285668540e-03 -2.819034479165741583e-03 -4.173856812895537782e-02 1.088813217792936397e-02 9.869851344143783581e-03 1.942640029716221489e-02 2.217715328399991973e-03 1.286618011265374534e-02 1.909438984283202967e-03
3.853605888059351559e-01 -6.254715923409476241e-01 2.517970061825920070e+01 -3.972182846533869882e-02 2.252834669349186303e-01 -5.133437328188567017e-01 -1.024769490336418620e+00 -1.028579156426013608e+00 -5.917439717534114241e-01 8.953159267521715314e-03 9.801726415830275263e-02 -1.935416177798247872e-02 1.198035901264346004e-01 5.021873972007764864e-02 4.098695603814504762e-02 9.843969851934541299e-03 3.892551907987192722e-02 -1.253916585408562309e-02 -2.013776722132298164e-02 2.010163408349191841e-03 1.375831747142905806e-03 2.076731000981741834e-02 -2.645732004375409355e-03 -8.683064977768693155e-04 -2.347421722111812936e-02 -8.758134249107754274e-03 -2.056143348849407554e-02
1.240216929146225500e+00 -8.743381602212757508e-01 -3.972182846533869188e-02 1.602895980181529723e+01 -2.887916538856452608e-02 1.472439319935060775e-01 -2.582357514037662005e-01 -3.458912451232050711e-01 -1.245612384220759067e-01 -6.752778986742295764e-02 -1.421791305421040708e-01 4.072704851439174628e-02 8.771952025269390274e-03 5.140999011147376341e-02 6.375831648565878640e-02 -1.852449906147133826e-02 -6.681617252161838223e-03 6.417602583055919199e-03 -6.299235997980880478e-03 2.524606476154639401e-02 1.477296983627895965e-02 1.115943370350719159e-02 1.506108017222308054e-02 2.820129706248712502e-03 8.682887311201786806e-03 4.174576582397365732e-04 8.036015086185637271e-03
9.276339068878002303e-01 2.549134201827496504e-02 2.252834669349186303e-01 -2.887916538856452608e-02 9.722987374268553751e+00 7.163338234855152198e-01 3.453016077353340818e-02 2.541572061002089766e-01 -2.564630278036005018e-02 1.708627351336627354e-01 2.428771011567175120e-01 -3.329958583694529739e-02 6.691348724490123190e-02 5.289386319345280862e-02 -3.761639920532629244e-02 2.964378606138046851e-02 -5.943648748550753660e-03 -8.716350158602186385e-03 -1.200269989577382179e-03 8.174433515568948691e-04 -6.894034514536688269e-04 8.435337479960435328e-03 1.520210446411688655e-02 1.945393124770074603e-02 1.278925560629184770e-02 5.090249618296843227e-03 5.676194159715177573e-03
-4.440729664779899943e-01 3.625932548688406420e-01 -5.133437328188567017e-01 1.472439319935060775e-01 7.163338234855152198e-01 7.139976120539811788e+00 1.712650244510276920e+00 1.479258578406321467e+00 6.749326488427501713e-01 3.902623921564324361e-01 1.831384483056616164e-01 6.049586615785948474e-02 1.802119012919162558e-02 4.273736789801695080e-02 2.571767235501653745e-02 -8.488765178755739924e-03 -8.499288079130232557e-03 6.772691664032074073e-03 6.304504569377041012e-03 1.665297911881437332e-02 2.048311173757973169e-02 1.064231073450521391e-02 1.135338445550972478e-02 7.638107261198612101e-03 3.332964662033989153e-03 3.289704963509406440e-03 4.676426183941899059e-03
-3.494714862964863333e-01 -7.129624429838583577e-01 -1.024769490336418620e+00 -2.582357514037662005e-01 3.453016077353340818e-02 1.712650244510276920e+00 6.519199240781403226e+00 2.999877379190321935e+00 1.668455696442143532e+00 7.981174849152921080e-01 3.770262505067389358e-01 1.334494119077765939e-01 7.391112953143695596e-02 4.955272318952749083e-02 3.897063238882669811e-02 -7.927106567445106264e-03 -3.230330023534104360e-03 -1.282796637796826053e-02 2.731052367133250669e-02 1.315825759070417267e-02 9.382199244098884255e-03 -8.718390292412677312e-04 -2.419047636656536642e-03 -9.942730614777753329e-03 -2.460207872655669793e-03 -3.532264086934162363e-03 -8.143404425922432660e-03
3.284289015422387492e-01 -6.763208669075821966e-01 -1.028579156426013608e+00 -3.458912451232050156e-01 2.541572061002089766e-01 1.479258578406321467e+00 2.999877379190321935e+00 4.911776470960310448e+00 1.767534303959409359e+00 8.393190812644309995e-01 4.016613974306872947e-01 1.541608503124402008e-01 9.930516362670166464e-02 7.873022995484217634e-02 5.735135443757835572e-02 2.659170471965517993e-02 1.705517201769590763e-02 1.524807463916920749e-02 2.137154818270185080e-02 1.523389197941407702e-02 1.943057596902908815e-02 3.867982920772900911e-03 6.337618027773940857e-04 -3.789495418255895993e-03 9.072284310956805781e-05 -3.334394653100308283e-03 -4.717372938024060394e-03
1.296708308935872744e-01 1.047478811400844173e-01 -5.917439717534114241e-01 -1.245612384220759067e-01 -2.564630278036005018e-02 6.749326488427501713e-01 1.668455696442143532e+00 1.767534303959409359e+00 2.451089814006084833e+00 6.399594343979886357e-01 2.674032623460055880e-01 1.768397431532545971e-01 8.747014417576699785e-02 6.858814838825079419e-02 6.176058787521456622e-02 4.254750665386580755e-02 1.895226593240675536e-02 1.645931665540516578e-02 7.969361428150831955e-03 4.398979397868845419e-03 6.342726912847900488e-03 4.587729515585559949e-04 -1.328938314706784064e-03 3.447083568260738903e-03 4.590603228900023459e-03 -3.971083355451998816e-04 -5.783202160190945018e-03
-6.576556832848463874e-02 3.422184466575485806e-01 8.953159267521715314e-03 -6.752778986742295764e-02 1.708627351336627354e-01 3.902623921564324361e-01 7.981174849152921080e-01 8.393190812644309995e-01 6.399594343979886357e-01 1.402652200117013859e+00 3.011453521604265382e-01 1.817615853619384270e-01 1.381992925540172501e-01 5.990738761558999509e-02 7.274595780416466539e-02 4.109619562538932569e-02 2.668686433650290304e-02 1.995204643792967622e-02 1.623776988635657406e-02 6.382360179096932713e-03 8.911758986025163087e-03 7.825184807193531419e-03 7.348797988576724616e-03 3.536055184489812504e-03 6.054741976484871897e-03 -2.076777125020673638e-03 -7.734798517683899415e-03
