5.473772780719172726e-01 4.326780341246133617e+02
6.482722502757086724e-01 3.816260962082159267e+02
7.677646247170598626e-01 3.285229680017372971e+02
9.092823558562476149e-01 2.751520604565715757e+02
1.076885253701525880e+00 2.239659346422641590e+02
1.275381450185248511e+00 1.779963910900497694e+02
1.510465333131455479e+00 1.404305117555240088e+02
1.788880904815206785e+00 1.135101238239924157e+02
2.118615251485530759e+00 9.625123201670383821e+01
2.509127674036391920e+00 8.420146809703085466e+01
2.971621053044360306e+00 7.348051087544479287e+01
3.519363232996012947e+00 6.605112702989090678e+01
4.168067645460726389e+00 5.858759214049111108e+01
4.936344090390235806e+00 5.135306452393865584e+01
5.846232607397394254e+00 4.412085856783468074e+01
6.923835752522393250e+00 3.863415392021946815e+01
8.200067419015830694e+00 3.292012665496316259e+01
9.711539684041266440e+00 2.743489726753157854e+01
1.150161312283794857e+01 2.345296829779359626e+01
1.362164072138037341e+01 1.949062721463069536e+01
1.613244107245584757e+01 1.584840146931219884e+01
1.910604311768154773e+01 1.260253101940372744e+01
2.262775248799569994e+01 1.001707387114478287e+01
2.679859872105883056e+01 7.763310620933723705e+00
3.173823356046212041e+01 5.842995059859129370e+00
3.758836348211288225e+01 4.310163105118134830e+00
4.451681491888499664e+01 3.066257975175424200e+00
5.272234880524429457e+01 2.140797525102676513e+00
6.244036255978092242e+01 1.588517360644359888e+00
7.394964308208287207e+01 1.118565601096157547e+00
