1.667350625617505910e+00 -5.824704890743875652e+00 -6.107567348336522706e+00 -2.638734262102437444e+00 -4.238504698323607656e+00 -3.827522412536094709e+00 -5.882112425530968691e-01 -2.828368391571716600e+00 -3.600863518513076844e+00 -2.505635249520115959e+00 3.380871237546371755e-01 -5.209659901994990322e-02 -1.264828231961825367e-01 4.310870597544483873e-01 1.599762034626251772e+00 -1.893954474900708673e+00 -1.155257305265838363e+00 -6.790909661200943415e-01 -1.172182147913127803e+00 -3.972866479037389098e-01 1.238228715209414334e-02 3.592924537928965378e-01 -3.080117806720561457e-01 -1.366131562505971397e-01 -5.002744967484486910e-02 1.830501602700509989e-01 9.133393702689765817e-03 2.677334880141116202e-01 1.205554144308201986e-01 -4.015731717400949224e-02
-6.975783801140850393e+00 -7.275649585187303536e+00 2.174820522854063132e+00 2.836186916703689054e+00 -1.539267160394406142e+00 3.391430223701408675e+00 4.262706704676175740e+00 6.290931095913893101e-01 -2.641184508881846971e-01 -5.936565460935641081e-01 -9.486812118535948857e-01 3.809180265852167291e-01 1.468346145910357281e+00 -3.138378585636302232e-01 -1.072940873778722992e-01 5.199759621156804235e-01 -3.269266471006563868e-01 -7.402404761463053651e-02 2.153387742601629018e-01 9.811766989919205872e-02 1.010901001532119037e-01 -3.189552394485118542e-02 -1.084171339493630037e-01 -1.571071428427060421e-02 -1.673143912877674000e-01 -8.689453314697812014e-02 -7.592239238724364514e-02 -1.277204116871985540e-01 -1.194303970636422796e-01 9.104302230584615518e-02
-4.418677987375924765e+00 1.085649930193375923e+01 3.900277603805976101e-01 1.771253415034580003e+00 5.663551894190261393e+00 3.641031946138077569e+00 3.720225199595048604e+00 3.643068417997472164e+00 -1.295434674987154013e-02 1.117305860027226760e+00 2.221583251454368302e+00 3.238681777242131243e+00 3.556087609059965238e-01 8.719469334968229512e-01 3.735034656765970906e-01 5.952091301561124315e-01 3.516050942965189274e-01 2.647682773552627045e-01 5.101615753148945887e-01 4.352247800349644535e-01 1.368705312344575820e-01 3.081060240220079849e-01 2.732301829539633409e-01 2.326705520663792381e-01 1.279206959730180004e-01 2.048304484060727293e-01 2.365174777011929963e-01 2.754052212396078669e-01 2.705989204204666265e-01 5.418381066311477035e-02
3.285089174927235511e+00 1.896658642619769797e+00 -2.092833592564405709e+00 -5.288757310691392099e-01 4.219142850393022282e-01 1.282937404521195812e-01 4.834027793445726529e-01 6.186374854887716213e-02 -1.188591796829721270e+00 1.637461841117909378e+00 8.180014385117315712e-01 2.612931362685197989e-01 -2.181211397612064229e-01 6.898272609043216708e-01 1.720477196166265987e-01 2.053041556004865653e-01 2.425305211635209457e-01 8.669886164755731539e-02 1.214127418052808188e-01 7.747656768784939862e-02 1.210007224039120755e-01 2.052768009400349758e-01 1.795462903058304138e-01 1.837137425226760545e-02 1.419382589138608840e-02 5.882839061631336963e-02 7.142198205121988441e-02 9.359741764925398610e-02 8.164523938767064004e-02 -1.315567618435856297e-02
1.407674074887076410e-01 2.334617914915223302e+00 -2.093400967954307745e+00 6.152257375814151885e-01 9.606271537811342798e-01 1.443333859262314389e+00 8.229950435377278994e-01 -8.851179529825595749e-01 6.742551203533126980e-01 6.892388057376755972e-01 6.139032663997679995e-01 -1.124257519118103815e-01 -1.835206324993484406e-01 1.134208589736734191e-01 3.731359978919063791e-01 7.118341166165542688e-02 -8.262408790710236428e-02 4.114316249719530971e-02 -1.351446846143158909e-01 6.323994838421372056e-02 -4.830047286477882201e-02 2.542243047683856796e-02 8.617820395192012095e-02 3.287340518409214568e-02 1.991616272296986914e-02 4.153650169125953223e-02 3.051264406988852401e-02 6.493448199147355826e-02 1.148383981456683328e-01 1.007206971475490404e-01
-2.587266085043502084e+00 8.623996232670385620e-01 3.601150616158559359e+00 1.071773186893624219e+00 3.128446639640234395e-01 2.089590265086251453e+00 2.036374103713164629e+00 1.155222718912644275e+00 3.504434394321784829e-01 9.176291983303472843e-01 1.140533530999835038e-01 1.170236452733562638e-01 -1.096499853293797649e-01 6.734909309892692653e-01 2.479655558568813201e-01 2.579260303753156958e-01 2.511513486822740115e-01 2.279682099391022454e-01 2.174380070414781152e-01 1.514940645033888977e-01 2.304520974501301223e-01 1.427218720649376105e-01 8.106452708557361497e-02 9.619755460549014869e-02 6.470640758646767528e-03 2.726068982155656351e-02 6.758027485138559101e-04 5.276664812112995262e-02 5.866394267995073131e-02 3.235649765788986554e-02
-6.845489830122233332e-01 -3.417446446743405142e-01 -6.589355411397613826e-01 -9.093706751165340219e-01 -6.132825295850798941e-01 1.016030177198944173e+00 7.419937641026804753e-01 -9.649829260284834564e-01 -3.535367157537451788e-01 -3.014787725385907891e-01 8.619684135003403969e-02 4.817656298883248728e-02 -1.691245100748161589e-01 -7.076427326365838932e-02 2.639955466337096796e-03 -9.547068115247719922e-02 -1.588067674250421071e-02 -6.544962700400748512e-02 1.092131172588902029e-02 6.038187872111831778e-02 4.310725702378648272e-02 -3.425501749990089023e-02 9.613436721075622332e-03 -3.434737081654479218e-02 -2.676283590292524717e-03 1.220655976703972911e-02 -1.515772272029880172e-02 -3.648171344466441535e-02 -6.929759608626841205e-02 -3.295048554590819523e-02
-1.684891436467077730e+00 4.066747030429435306e+00 -9.509430372282730026e-01 2.195705195661236786e+00 -5.220547008414253565e-01 4.489269499223971782e-01 1.043152883417720334e-01 5.967865990049622121e-02 3.325743592096649937e-01 -2.087842987616387105e-02 -1.368830664123268925e-01 5.268270802170020861e-01 4.644441162386873934e-02 1.608833087247164284e-01 2.346847737752117205e-03 -1.167498590702687883e-01 -1.118563254629640659e-02 -6.412163866637306253e-02 -3.466945816482167042e-02 -1.184807094076761880e-02 3.459433648020847959e-03 6.022726213020261100e-03 -1.448685203546400992e-03 -1.528802331745551281e-02 -1.377933384629041746e-02 1.352717529143424718e-02 2.096991801162262359e-02 1.306176233942046502e-02 -1.070422135364994601e-02 -2.002813699652408047e-02
-1.865244915292890493e+00 5.255168990574344834e-01 -1.817362357363467573e-01 4.774942677281993064e-01 5.940558345130061424e-01 6.460505872549667794e-01 5.588349228746483099e-01 -7.213926987221082332e-02 3.525424037864714494e-03 2.178744335754477790e-01 4.179303618756155525e-01 4.111280176471965309e-01 1.611982057433528764e-02 2.435263668310718166e-01 2.315983832590467195e-01 1.389125735133107942e-01 7.171423050476970207e-02 9.330229500409983889e-02 7.310937217718470327e-02 7.375434898645488735e-02 -4.579724608870219815e-02 9.879071281086268530e-03 -1.396260681655359104e-02 -4.607674265717617151e-02 -3.738166151843985707e-02 6.228417388827111115e-03 3.750849777785093125e-02 2.082729325646240012e-02 9.230624780482301174e-04 1.727325632182504303e-02
-9.969117141794157089e-01 2.165941364770807454e+00 1.069730402659466950e+00 2.621654207030515993e-01 -1.028312457377676958e+00 4.143726945187817257e-01 7.808846883315893883e-02 3.547753081746899961e-01 1.505834115904969017e-01 -2.815119209845176607e-01 7.380340475656310684e-02 2.117789253590313392e-01 1.910176430808377401e-01 3.765502791354589495e-03 1.128985027245850842e-01 2.221217911742670234e-02 1.134614535768378868e-01 -4.122251340889492022e-02 -5.877959991846416071e-03 3.485851087569573348e-02 -3.408318822166050109e-03 -1.263413157505144206e-02 -2.027530627387940862e-02 -2.961887144169947014e-02 -2.401329346558081848e-02 -1.879599689591170434e-03 -7.957763683420774475e-03 -1.445999371330762735e-02 -3.091574198207559798e-02 -1.342185719853929322e-02
