5.473772780719172726e-01 4.030241190912205411e+02
6.482722502757086724e-01 3.483281834280987255e+02
7.677646247170598626e-01 2.925233171155005039e+02
9.092823558562476149e-01 2.379152880765926170e+02
1.076885253701525880e+00 1.875165838930718110e+02
1.275381450185248511e+00 1.448081500517875213e+02
1.510465333131455479e+00 1.129901850755894372e+02
1.788880904815206785e+00 9.322909972408857016e+01
2.118615251485530759e+00 8.136368005814834703e+01
2.509127674036391920e+00 7.222356592675895115e+01
2.971621053044360306e+00 6.489329998554543977e+01
3.519363232996012947e+00 5.798649585134335638e+01
4.168067645460726389e+00 5.145729817376955140e+01
4.936344090390235806e+00 4.512123430847172045e+01
5.846232607397394254e+00 3.968234295790156807e+01
6.923835752522393250e+00 3.425581038537823986e+01
8.200067419015830694e+00 2.944436508094846161e+01
9.711539684041266440e+00 2.522896576541985070e+01
1.150161312283794857e+01 2.123738245932117152e+01
1.362164072138037341e+01 1.761969369970530863e+01
1.613244107245584757e+01 1.439028925879901699e+01
1.910604311768154773e+01 1.156183819812306268e+01
2.262775248799569994e+01 9.177823974375577620e+00
2.679859872105883056e+01 7.066463771701739560e+00
3.173823356046212041e+01 5.348506920191354652e+00
3.758836348211288225e+01 3.926099495359459901e+00
4.451681491888499664e+01 2.816492717990441985e+00
5.272234880524429457e+01 2.011200397125983308e+00
6.244036255978092242e+01 1.417456453377369474e+00
7.394964308208287207e+01 1.045786063966724466e+00
