5.473772780719172726e-01 4.256572646506298270e+02
6.482722502757086724e-01 3.761161405726771818e+02
7.677646247170598626e-01 3.242891902914069533e+02
9.092823558562476149e-01 2.718299010015880981e+02
1.076885253701525880e+00 2.210813499381957286e+02
1.275381450185248511e+00 1.750603534548353082e+02
1.510465333131455479e+00 1.371841794794018483e+02
1.788880904815206785e+00 1.104596777486213455e+02
2.118615251485530759e+00 9.540003182543073024e+01
2.509127674036391920e+00 8.299216800853255904e+01
2.971621053044360306e+00 7.295930340020147753e+01
3.519363232996012947e+00 6.608650604834052444e+01
4.168067645460726389e+00 5.707151536635544176e+01
4.936344090390235806e+00 5.001139116427274445e+01
5.846232607397394254e+00 4.353873867047989421e+01
6.923835752522393250e+00 3.715007470296079362e+01
8.200067419015830694e+00 3.185867797346588048e+01
9.711539684041266440e+00 2.718948240618371059e+01
1.150161312283794857e+01 2.250332921106560136e+01
1.362164072138037341e+01 1.899941498124863770e+01
1.613244107245584757e+01 1.502981519842827929e+01
1.910604311768154773e+01 1.194454803113505470e+01
2.262775248799569994e+01 9.342249917092587452e+00
2.679859872105883056e+01 7.074897468953465385e+00
3.173823356046212041e+01 5.082908592670476011e+00
3.758836348211288225e+01 3.559864536249307321e+00
4.451681491888499664e+01 2.414689090707407004e+00
5.272234880524429457e+01 1.549180237501044166e+00
6.244036255978092242e+01 1.007328020979827432e+00
7.394964308208287207e+01 6.539064389497338814e-01
