4.210064553284865951e+02 6.147720501995128473e+01 4.445550095449544159e+01 3.379783745036542086e+01 2.745021193450349983e+01 2.127026925064146212e+01 1.805615093599767107e+01 1.442925912503785391e+01 1.279936784309082576e+01 1.201506939050451450e+01 9.935616521766201359e+00 8.560499658484600261e+00 7.969113654969691041e+00 7.014958490019687964e+00 6.255086117488649400e+00 5.368724446528102767e+00 4.722843269064632921e+00 4.237283426266232667e+00 3.619026433832620793e+00 3.340296212797994269e+00 2.808799414177871157e+00 2.229820343430161778e+00 1.902855518338762097e+00 1.556495724118994728e+00 1.186109315596157288e+00 8.725747131009561341e-01 6.063453581156594829e-01 4.799588511221238307e-01 3.105272873605965378e-01 1.930599346480276757e-01
6.147720501995128473e+01 2.390941884243175650e+02 4.480994435195702863e+01 2.854431638394837734e+01 2.501918152538382145e+01 1.870939586372582397e+01 1.666705527828543865e+01 1.447818443204553063e+01 1.210959559920060080e+01 1.025783649481225268e+01 8.824393966805509137e+00 8.551773568104120926e+00 7.016149834527397822e+00 6.325207165022693090e+00 5.640155352352942408e+00 4.627028759935503111e+00 4.118571421841841662e+00 3.616876526811021453e+00 3.086828661600863555e+00 2.862489499207932830e+00 2.338898291303397770e+00 1.876333572700362495e+00 1.574765385343669388e+00 1.296306903089649465e+00 1.029287100970069702e+00 7.633540538840836165e-01 5.412559518983127704e-01 4.555569866461773865e-01 2.944221647319082424e-01 1.989680003729432933e-01
4.445550095449544159e+01 4.480994435195702863e+01 1.394406492886007243e+02 3.039384776197256954e+01 2.148055027762918456e+01 1.730865483558191897e+01 1.450375119346321462e+01 1.139070571783595121e+01 9.933106310764442171e+00 8.559635942725838831e+00 7.559780747410876245e+00 6.735938226701765785e+00 5.988340823323101247e+00 5.211429291314254364e+00 4.794583429816548836e+00 4.178336490417129845e+00 3.588899024275759686e+00 3.214562537844884105e+00 2.816348208731220826e+00 2.425661213891947110e+00 2.072440491742888913e+00 1.733494074440240285e+00 1.481368074246855127e+00 1.172061213161481819e+00 8.978089271139310101e-01 7.158888691667618653e-01 5.028581010601855805e-01 3.547988381976783789e-01 2.301846857773780231e-01 1.629781602872351354e-01
3.379783745036542086e+01 2.854431638394837734e+01 3.039384776197256954e+01 8.624478419304762156e+01 2.150143438590776412e+01 1.465162560443483031e+01 1.208705905299451189e+01 9.663180738150709104e+00 7.975379581706196319e+00 6.994031739504841028e+00 6.213417918607662571e+00 5.363014352857085498e+00 5.076853639356681214e+00 4.530013266435038766e+00 4.028965185867370735e+00 3.362283680818888065e+00 3.056937934854434324e+00 2.719223734629495404e+00 2.455731673070718823e+00 2.092956357336873019e+00 1.794535018542357863e+00 1.498450560537799570e+00 1.252677598473435294e+00 9.626819717843138058e-01 7.799642144449602243e-01 5.651628641912668227e-01 4.164642659518265622e-01 2.346693930846484311e-01 1.303145151722024109e-01 8.213410050388453287e-02
2.745021193450349983e+01 2.501918152538382145e+01 2.148055027762918456e+01 2.150143438590776412e+01 5.542517003109020379e+01 1.524534344796082053e+01 1.112013582557684366e+01 8.568238909606092690e+00 7.463839743431073259e+00 6.507366502876513970e+00 5.504261256523694357e+00 4.990004423269279954e+00 4.526634655778959626e+00 3.993076713940598932e+00 3.578895465601485526e+00 3.284645628751954760e+00 2.840383227520776543e+00 2.461944319673563975e+00 2.249595959317503890e+00 1.937639458371796852e+00 1.616456905392129384e+00 1.352579438550768343e+00 1.111598842395829845e+00 8.692614601477438585e-01 6.810274526526360894e-01 4.922048158708473009e-01 3.542714496706236282e-01 2.433799259389546055e-01 1.545448221044692649e-01 6.816445092641873482e-02
2.127026925064146212e+01 1.870939586372582397e+01 1.730865483558191897e+01 1.465162560443483031e+01 1.524534344796082053e+01 3.586111605546967240e+01 1.125817608975079587e+01 7.717069669000635734e+00 6.337986456474512309e+00 5.483180110930662821e+00 4.748805696801221110e+00 4.305275320977093756e+00 3.859408833228340718e+00 3.445391410119102105e+00 3.074277380716916586e+00 2.727202593171369926e+00 2.378074223558302780e+00 2.083343342691053923e+00 1.879193401491803916e+00 1.623459384429329688e+00 1.389999597163396494e+00 1.158927791793462836e+00 9.424552459205728372e-01 7.468838442680933998e-01 5.566097494890933639e-01 4.308496475940781778e-01 3.152130323345425644e-01 2.263746306377175110e-01 1.437458474716973300e-01 9.841497092048479001e-02
1.805615093599767107e+01 1.666705527828543865e+01 1.450375119346321462e+01 1.208705905299451189e+01 1.112013582557684366e+01 1.125817608975079587e+01 2.457910683951476472e+01 8.152329742173991534e+00 5.867608837635039265e+00 5.016021805184920801e+00 4.313408967756494405e+00 3.832992176311678989e+00 3.488132300203506286e+00 3.092934886851813836e+00 2.783116808606180825e+00 2.484905908303064681e+00 2.186853010507654460e+00 1.943803284704354484e+00 1.689965044838728669e+00 1.495146872887113343e+00 1.280650738289792923e+00 1.112905153177724316e+00 9.109508761829732126e-01 7.381780078529227573e-01 5.758342606684754283e-01 4.562742343727467786e-01 3.308960880017712269e-01 2.235963403719531950e-01 1.427842891517508150e-01 8.346971818675080756e-02
1.442925912503785391e+01 1.447818443204553063e+01 1.139070571783595121e+01 9.663180738150709104e+00 8.568238909606092690e+00 7.717069669000635734e+00 8.152329742173991534e+00 1.684333007372628899e+01 6.086796099562059581e+00 4.601947876707598972e+00 3.847895375053243416e+00 3.479165666347973751e+00 3.117883429006647500e+00 2.775666126559154900e+00 2.478098308766140345e+00 2.152755753874862954e+00 1.934142320695452666e+00 1.702851482571095421e+00 1.459485905659409832e+00 1.288745312047163250e+00 1.086860938170758795e+00 9.209946451291700642e-01 7.644880118287014081e-01 6.132445596551263645e-01 4.850611999772361238e-01 3.657171404186356778e-01 2.562614496084457683e-01 1.762752390165182870e-01 1.121777077225428604e-01 6.953741856369044516e-02
1.279936784309082576e+01 1.210959559920060080e+01 9.933106310764442171e+00 7.975379581706196319e+00 7.463839743431073259e+00 6.337986456474512309e+00 5.867608837635039265e+00 6.086796099562059581e+00 1.215478175495587898e+01 4.914981645996588711e+00 3.648435453343907842e+00 3.217366837940724533e+00 2.910052560414711387e+00 2.584809835067999995e+00 2.325158230304329443e+00 2.022432242970428895e+00 1.784019054963745798e+00 1.595343679802865955e+00 1.374149100841275617e+00 1.211683577551685209e+00 1.053457097618264005e+00 8.776086404620572212e-01 7.409503564060252456e-01 6.188582256697310324e-01 4.775525609154090967e-01 3.698597610660614432e-01 2.606924415312412147e-01 1.765048495033031406e-01 1.195652278917686273e-01 6.947998931955245983e-02
1.201506939050451450e+01 1.025783649481225268e+01 8.559635942725838831e+00 6.994031739504841028e+00 6.507366502876513970e+00 5.483180110930662821e+00 5.016021805184920801e+00 4.601947876707598972e+00 4.914981645996588711e+00 9.359366591924313639e+00 3.976096004984482235e+00 3.063431301391019268e+00 2.765228683436251611e+00 2.441724022935189531e+00 2.191038982587858452e+00 1.946263972280180887e+00 1.719910531059239744e+00 1.513059524996974270e+00 1.321433102221986511e+00 1.163294074063546679e+00 9.769976669751990750e-01 8.289685783402844788e-01 7.036675170749812080e-01 5.699471514902675340e-01 4.346937387860218549e-01 3.275202196906866758e-01 2.427360259467782333e-01 1.697434632955820977e-01 1.137317788472338304e-01 6.998591233336919071e-02
