5.473772780719172726e-01 3.981351604823489652e+02
6.482722502757086724e-01 3.139592549004760826e+02
7.677646247170598626e-01 2.454945556697639972e+02
9.092823558562476149e-01 1.899623877329522941e+02
1.076885253701525880e+00 1.497574932802313015e+02
1.275381450185248511e+00 1.212885275405342327e+02
1.510465333131455479e+00 1.020027627892828974e+02
1.788880904815206785e+00 8.909947823440528225e+01
2.118615251485530759e+00 7.998194917277476179e+01
2.509127674036391920e+00 7.146539589521059099e+01
2.971621053044360306e+00 6.479934749621787660e+01
3.519363232996012947e+00 5.681822102577951483e+01
4.168067645460726389e+00 5.076678927382599227e+01
4.936344090390235806e+00 4.470882123262720853e+01
5.846232607397394254e+00 3.892409265796587903e+01
6.923835752522393250e+00 3.371854952349545442e+01
8.200067419015830694e+00 2.866273975077824687e+01
9.711539684041266440e+00 2.427113969149026573e+01
1.150161312283794857e+01 2.021210142104067842e+01
1.362164072138037341e+01 1.683828899998154327e+01
1.613244107245584757e+01 1.347557290442846245e+01
1.910604311768154773e+01 1.070385276437845867e+01
2.262775248799569994e+01 8.353786130357152118e+00
2.679859872105883056e+01 6.186691345872684877e+00
3.173823356046212041e+01 4.516280776099621086e+00
3.758836348211288225e+01 3.291370167943159064e+00
4.451681491888499664e+01 2.212318835212590873e+00
5.272234880524429457e+01 1.381119607168015850e+00
6.244036255978092242e+01 8.682134317442572469e-01
7.394964308208287207e+01 5.711514844994005635e-01
