1.191403999999999935e-01 6.101212143362652540e+01
1.523571999999999982e-01 5.423649515502668095e+01
1.948350000000000082e-01 4.756496844451399397e+01
2.491558000000000106e-01 4.008307360723076584e+01
3.186213999999999991e-01 3.370116626495891410e+01
4.074543999999999944e-01 2.794936402450148449e+01
5.210542999999999703e-01 2.257884575600770560e+01
6.663263000000000380e-01 1.809879038626690573e+01
8.521007999999999916e-01 1.416047912156978938e+01
1.089669999999999916e+00 1.077432338605017925e+01
1.393474000000000101e+00 7.965599175592378067e+00
1.781981000000000037e+00 5.714478241139995696e+00
2.278804000000000052e+00 4.042324508064931265e+00
2.914143999999999846e+00 2.888020128934245978e+00
3.726618999999999904e+00 2.119915528462934962e+00
4.765615000000000379e+00 1.611483535105089793e+00
6.094287999999999705e+00 1.265447345407170854e+00
7.793400000000000105e+00 1.015316926259051344e+00
9.966231999999999758e+00 8.417804374730024630e-01
1.274485999999999919e+01 7.059698995706970015e-01
1.629816999999999894e+01 5.922203906835129539e-01
2.084216999999999942e+01 4.976648272146256824e-01
2.665305000000000035e+01 4.124706971400869393e-01
3.408402999999999849e+01 3.335852317828033597e-01
4.358679999999999666e+01 2.664944978827025746e-01
5.573897000000000190e+01 1.970264538622598094e-01
7.127922999999999831e+01 1.382257854507973338e-01
